source_code,sku,status,quantity
luma_us,WS01-M-Green,1,100
luma_us,WS01-M-Yellow,1,100
luma_us,WS01-L-Black,1,100
luma_us,WS01-L-Green,1,100
luma_us,WS01-L-Yellow,1,100
luma_us,WS01-XL-Black,1,100
luma_us,WS01-XL-Green,1,100
luma_us,WS01-XL-Yellow,1,100
luma_us,WS05-XS-Black,1,100
luma_us,WS05-XS-Orange,1,100
luma_us,WS05-XS-Yellow,1,100
luma_us,WS05-S-Black,1,100
luma_us,WS05-S-Orange,1,100
luma_us,WS05-S-Yellow,1,100
luma_us,WS05-M-Black,1,100
luma_us,WS05-M-Orange,1,100
luma_us,WS05-M-Yellow,1,100
luma_us,WS05-L-Black,1,100
luma_us,WS05-L-Orange,1,100
luma_us,WS05-L-Yellow,1,100
luma_us,WS05-XL-Black,1,100
luma_us,WS05-XL-Orange,1,100
luma_us,WS05-XL-Yellow,1,100
luma_us,WB01-XS-Black,1,100
luma_us,WB01-XS-Gray,1,100
luma_us,WB01-XS-Purple,1,100
luma_us,WB01-S-Black,1,100
luma_us,WB01-S-Gray,1,100
luma_us,WB01-S-Purple,1,100
luma_us,WB01-M-Black,1,100
luma_us,WB01-M-Gray,1,100
luma_us,WB01-M-Purple,1,100
luma_us,WB01-L-Black,1,100
luma_us,WB01-L-Gray,1,100
luma_us,WB01-L-Purple,1,100
luma_us,WB01-XL-Black,1,100
luma_us,WB01-XL-Gray,1,100
luma_us,WB01-XL-Purple,1,100
luma_us,WB02-XS-Blue,1,100
luma_us,WB02-XS-Orange,1,100
luma_us,WB02-XS-Yellow,1,100
luma_us,WB02-S-Blue,1,100
luma_us,WB02-S-Orange,1,100
luma_us,WB02-S-Yellow,1,100
luma_us,WB02-M-Blue,1,100
luma_us,WB02-M-Orange,1,100
luma_us,WB02-M-Yellow,1,100
luma_us,WB02-L-Blue,1,100
luma_us,WB02-L-Orange,1,100
luma_us,WB02-L-Yellow,1,100
luma_us,WB02-XL-Blue,1,100
luma_us,WB02-XL-Orange,1,100
luma_us,WB02-XL-Yellow,1,100
luma_us,WB03-XS-Green,1,100
luma_us,WB03-XS-Red,1,100
luma_us,WB03-XS-Yellow,1,100
luma_us,WB03-S-Green,1,100
luma_us,WB03-S-Red,1,100
luma_us,WB03-S-Yellow,1,100
luma_us,WB03-M-Green,1,100
luma_us,WB03-M-Red,1,100
luma_us,WB03-M-Yellow,1,100
luma_us,WB03-L-Green,1,100
luma_us,WB03-L-Red,1,100
luma_us,WB03-L-Yellow,1,100
luma_us,WB03-XL-Green,1,100
luma_us,WB03-XL-Red,1,100
luma_us,WB03-XL-Yellow,1,100
luma_us,WB04-XS-Blue,1,100
luma_us,WB04-XS-Purple,1,100
luma_us,WB04-XS-Yellow,1,100
luma_us,WB04-S-Blue,1,100
luma_us,WB04-S-Purple,1,100
luma_us,WB04-S-Yellow,1,100
luma_us,WB04-M-Blue,1,100
luma_us,WB04-M-Purple,1,100
luma_us,WB04-M-Yellow,1,100
luma_us,WB04-L-Blue,1,100
luma_us,WB04-L-Purple,1,100
luma_us,WB04-L-Yellow,1,100
luma_us,WB04-XL-Blue,1,100
luma_us,WB04-XL-Purple,1,100
luma_us,WB04-XL-Yellow,1,100
luma_us,WB05-XS-Black,1,100
luma_us,WB05-XS-Orange,1,100
luma_us,WB05-XS-Purple,1,100
luma_us,WB05-S-Black,1,100
luma_us,WB05-S-Orange,1,100
luma_us,WB05-S-Purple,1,100
luma_us,WB05-M-Black,1,100
luma_us,WB05-M-Orange,1,100
luma_us,WB05-M-Purple,1,100
luma_us,WB05-L-Black,1,100
luma_us,WB05-L-Orange,1,100
luma_us,WB05-L-Purple,1,100
luma_us,WB05-XL-Black,1,100
luma_us,WB05-XL-Orange,1,100
luma_us,WB05-XL-Purple,1,100
luma_us,WT01-XS-Black,1,100
luma_us,WT01-XS-Blue,1,100
luma_us,WT01-XS-Orange,1,100
luma_us,WT01-S-Black,1,100
luma_us,WT01-S-Blue,1,100
luma_us,WT01-S-Orange,1,100
luma_us,WT01-M-Black,1,100
luma_us,WT01-M-Blue,1,100
luma_us,WT01-M-Orange,1,100
luma_us,WT01-L-Black,1,100
luma_us,WT01-L-Blue,1,100
luma_us,WT01-L-Orange,1,100
luma_us,WT01-XL-Black,1,100
luma_us,WT01-XL-Blue,1,100
luma_us,WT01-XL-Orange,1,100
luma_us,WT02-XS-Green,1,100
luma_us,WT02-XS-Orange,1,100
luma_us,WT02-XS-Yellow,1,100
luma_us,WT02-S-Green,1,100
luma_us,WT02-S-Orange,1,100
luma_us,WT02-S-Yellow,1,100
luma_us,WT02-M-Green,1,100
luma_us,WT02-M-Orange,1,100
luma_us,WT02-M-Yellow,1,100
luma_us,WT02-L-Green,1,100
luma_us,WT02-L-Orange,1,100
luma_us,WT02-L-Yellow,1,100
luma_us,WT02-XL-Green,1,100
luma_us,WT02-XL-Orange,1,100
luma_us,WT02-XL-Yellow,1,100
luma_us,WT03-XS-Orange,1,100
luma_us,WT03-XS-Purple,1,100
luma_us,WT03-XS-Red,1,100
luma_us,WT03-S-Orange,1,100
luma_us,WT03-S-Purple,1,100
luma_us,WT03-S-Red,1,100
luma_us,WT03-M-Orange,1,100
luma_us,WT03-M-Purple,1,100
luma_us,WT03-M-Red,1,100
luma_us,WT03-L-Orange,1,100
luma_us,WT03-L-Purple,1,100
luma_us,WT03-L-Red,1,100
luma_us,WT03-XL-Orange,1,100
luma_us,WT03-XL-Purple,1,100
luma_us,WT03-XL-Red,1,100
luma_us,WT04-XS-Blue,1,100
luma_us,WT04-XS-Purple,1,100
luma_us,WT04-XS-Red,1,100
luma_us,WT04-S-Blue,1,100
luma_us,WT04-S-Purple,1,100
luma_us,WT04-S-Red,1,100
luma_us,WT04-M-Blue,1,100
luma_us,WT04-M-Purple,1,100
luma_us,WT04-M-Red,1,100
luma_us,WT04-L-Blue,1,100
luma_us,WT04-L-Purple,1,100
luma_us,WT04-L-Red,1,100
luma_us,WT04-XL-Blue,1,100
luma_us,WT04-XL-Purple,1,100
luma_us,WT04-XL-Red,1,100
luma_us,WT05-XS-Orange,1,100
luma_us,WT05-XS-Purple,1,100
luma_us,WT05-XS-White,1,100
luma_us,WT05-S-Orange,1,100
luma_us,WT05-S-Purple,1,100
luma_us,WT05-S-White,1,100
luma_us,WT05-M-Orange,1,100
luma_us,WT05-M-Purple,1,100
luma_us,WT05-M-White,1,100
luma_us,WT05-L-Orange,1,100
luma_us,WT05-L-Purple,1,100
luma_us,WT05-L-White,1,100
luma_us,WT05-XL-Orange,1,100
luma_us,WT05-XL-Purple,1,100
luma_us,WT05-XL-White,1,100
luma_us,WT06-XS-Blue,1,100
luma_us,WT06-XS-Red,1,100
luma_us,WT06-XS-Yellow,1,100
luma_us,WT06-S-Blue,1,100
luma_us,WT06-S-Red,1,100
luma_us,WT06-S-Yellow,1,100
luma_us,WT06-M-Blue,1,100
luma_us,WT06-M-Red,1,100
luma_us,WT06-M-Yellow,1,100
luma_us,WT06-L-Blue,1,100
luma_us,WT06-L-Red,1,100
luma_us,WT06-L-Yellow,1,100
luma_us,WT06-XL-Blue,1,100
luma_us,WT06-XL-Red,1,100
luma_us,WT06-XL-Yellow,1,100
luma_us,WT07-XS-Green,1,100
luma_us,WT07-XS-White,1,100
luma_us,WT07-XS-Yellow,1,100
luma_us,WT07-S-Green,1,100
luma_us,WT07-S-White,1,100
luma_us,WT07-S-Yellow,1,100
luma_us,WT07-M-Green,1,100
luma_us,WT07-M-White,1,100
luma_us,WT07-M-Yellow,1,100
luma_us,WT07-L-Green,1,100
luma_us,WT07-L-White,1,100
luma_us,WT07-L-Yellow,1,100
luma_us,WT07-XL-Green,1,100
luma_us,WT07-XL-White,1,100
luma_us,WT07-XL-Yellow,1,100
luma_us,WT08-XS-Black,1,100
luma_us,WT08-XS-Purple,1,100
luma_us,WT08-XS-Yellow,1,100
luma_us,WT08-S-Black,1,100
luma_us,WT08-S-Purple,1,100
luma_us,WT08-S-Yellow,1,100
luma_us,WT08-M-Black,1,100
luma_us,WT08-M-Purple,1,100
luma_us,WT08-M-Yellow,1,100
luma_us,WT08-L-Black,1,100
luma_us,WT08-L-Purple,1,100
luma_us,WT08-L-Yellow,1,100
luma_us,WT08-XL-Black,1,100
luma_us,WT08-XL-Purple,1,100
luma_us,WT08-XL-Yellow,1,100
luma_us,WT09-XS-Purple,1,100
luma_us,WT09-XS-White,1,100
luma_us,WT09-XS-Yellow,1,100
luma_us,WT09-S-Purple,1,100
luma_us,WT09-S-White,1,100
luma_us,WT09-S-Yellow,1,100
luma_us,WT09-M-Purple,1,100
luma_us,WT09-M-White,1,100
luma_us,WT09-M-Yellow,1,100
luma_us,WT09-L-Purple,1,100
luma_us,WT09-L-White,1,100
luma_us,WT09-L-Yellow,1,100
luma_us,WT09-XL-Purple,1,100
luma_us,WT09-XL-White,1,100
luma_us,WT09-XL-Yellow,1,100
luma_us,WP01-28-Black,1,100
luma_us,WP01-28-Gray,1,100
luma_us,WP01-28-White,1,100
luma_us,WP01-29-Black,1,100
luma_us,WP01-29-Gray,1,100
luma_us,WP01-29-White,1,100
luma_us,WP02-28-Blue,1,100
luma_us,WP02-28-Purple,1,100
luma_us,WP02-28-Red,1,100
luma_us,WP02-29-Blue,1,100
luma_us,WP02-29-Purple,1,100
luma_us,WP02-29-Red,1,100
luma_us,WP03-28-Black,1,100
luma_us,WP03-28-Blue,1,100
luma_us,WP03-28-Purple,1,100
luma_us,WP03-29-Black,1,100
luma_us,WP03-29-Blue,1,100
luma_us,WP03-29-Purple,1,100
luma_us,WP04-28-Black,1,100
luma_us,WP04-28-Blue,1,100
luma_us,WP04-28-White,1,100
luma_us,WP04-29-Black,1,100
luma_us,WP04-29-Blue,1,100
luma_us,WP04-29-White,1,100
luma_us,WP05-28-Blue,1,100
luma_us,WP05-28-Gray,1,100
luma_us,WP05-28-Red,1,100
luma_us,WP05-29-Blue,1,100
luma_us,WP05-29-Gray,1,100
luma_us,WP05-29-Red,1,100
luma_us,WP06-28-Black,1,100
luma_us,WP06-28-Blue,1,100
luma_us,WP06-28-Orange,1,100
luma_us,WP06-29-Black,1,100
luma_us,WP06-29-Blue,1,100
luma_us,WP06-29-Orange,1,100
luma_us,WP07-28-Black,1,100
luma_us,WP07-28-Blue,1,100
luma_us,WP07-28-Orange,1,100
luma_us,WP07-29-Black,1,100
luma_us,WP07-29-Blue,1,100
luma_us,WP07-29-Orange,1,100
luma_us,WP08-28-Black,1,100
luma_us,WP08-28-Green,1,100
luma_us,WP08-28-Red,1,100
luma_us,WP08-29-Black,1,100
luma_us,WP08-29-Green,1,100
luma_us,WP08-29-Red,1,100
luma_us,WP09-28-Black,1,100
luma_us,WP09-28-Blue,1,100
luma_us,WP09-28-Purple,1,100
luma_us,WP09-29-Black,1,100
luma_us,WP09-29-Blue,1,100
luma_us,WP09-29-Purple,1,100
luma_us,WP10-28-Black,1,100
luma_us,WP10-28-Gray,1,100
luma_us,WP10-28-White,1,100
luma_us,WP10-29-Black,1,100
luma_us,WP10-29-Gray,1,100
luma_us,WP10-29-White,1,100
luma_us,WP11-28-Blue,1,100
luma_us,WP11-28-Green,1,100
luma_us,WP11-28-Red,1,100
luma_us,WP11-29-Blue,1,100
luma_us,WP11-29-Green,1,100
luma_us,WP11-29-Red,1,100
luma_us,WP12-28-Blue,1,100
luma_us,WP12-28-Gray,1,100
luma_us,WP12-28-Green,1,100
luma_us,WP12-29-Blue,1,100
luma_us,WP12-29-Gray,1,100
luma_us,WP12-29-Green,1,100
luma_us,WP13-28-Blue,1,100
luma_us,WP13-28-Green,1,100
luma_us,WP13-28-Orange,1,100
luma_us,WP13-29-Blue,1,100
luma_us,WP13-29-Green,1,100
luma_us,WP13-29-Orange,1,100
luma_us,WSH01-28-Black,1,100
luma_us,WSH01-28-Green,1,100
luma_us,WSH01-28-Red,1,100
luma_us,WSH01-29-Black,1,100
luma_us,WSH01-29-Green,1,100
luma_us,WSH01-29-Red,1,100
luma_us,WSH01-30-Black,1,100
luma_us,WSH01-30-Green,1,100
luma_us,WSH01-30-Red,1,100
luma_us,WSH01-31-Black,1,100
luma_us,WSH01-31-Green,1,100
luma_us,WSH01-31-Red,1,100
luma_us,WSH01-32-Black,1,100
luma_us,WSH01-32-Green,1,100
luma_us,WSH01-32-Red,1,100
luma_us,WSH02-28-Gray,1,100
luma_us,WSH02-28-Orange,1,100
luma_us,WSH02-28-Yellow,1,100
luma_us,WSH02-29-Gray,1,100
luma_us,WSH02-29-Orange,1,100
luma_us,WSH02-29-Yellow,1,100
luma_us,WSH02-30-Gray,1,100
luma_us,WSH02-30-Orange,1,100
luma_us,WSH02-30-Yellow,1,100
luma_us,WSH02-31-Gray,1,100
luma_us,WSH02-31-Orange,1,100
luma_us,WSH02-31-Yellow,1,100
luma_us,WSH02-32-Gray,1,100
luma_us,WSH02-32-Orange,1,100
luma_us,WSH02-32-Yellow,1,100
luma_us,WSH03-28-Blue,1,100
luma_us,WSH03-28-Gray,1,100
luma_us,WSH03-28-Orange,1,100
luma_us,WSH03-29-Blue,1,100
luma_us,WSH03-29-Gray,1,100
luma_us,WSH03-29-Orange,1,100
luma_us,WSH03-30-Blue,1,100
luma_us,WSH03-30-Gray,1,100
luma_us,WSH03-30-Orange,1,100
luma_us,WSH03-31-Blue,1,100
luma_us,WSH03-31-Gray,1,100
luma_us,WSH03-31-Orange,1,100
luma_us,WSH03-32-Blue,1,100
luma_us,WSH03-32-Gray,1,100
luma_us,WSH03-32-Orange,1,100
luma_us,WSH04-28-Black,1,100
luma_us,WSH04-28-Green,1,100
luma_us,WSH04-28-Orange,1,100
luma_us,WSH04-29-Black,1,100
luma_us,WSH04-29-Green,1,100
luma_us,WSH04-29-Orange,1,100
luma_us,WSH04-30-Black,1,100
luma_us,WSH04-30-Green,1,100
luma_us,WSH04-30-Orange,1,100
luma_us,WSH04-31-Black,1,100
luma_us,WSH04-31-Green,1,100
luma_us,WSH04-31-Orange,1,100
luma_us,WSH04-32-Black,1,100
luma_us,WSH04-32-Green,1,100
luma_us,WSH04-32-Orange,1,100
luma_us,WSH05-28-Blue,1,100
luma_us,WSH05-28-Purple,1,100
luma_us,WSH05-28-Yellow,1,100
luma_us,WSH05-29-Blue,1,100
luma_us,WSH05-29-Purple,1,100
luma_us,WSH05-29-Yellow,1,100
luma_us,WSH05-30-Blue,1,100
luma_us,WSH05-30-Purple,1,100
luma_us,WSH05-30-Yellow,1,100
luma_us,WSH05-31-Blue,1,100
luma_us,WSH05-31-Purple,1,100
luma_us,WSH05-31-Yellow,1,100
luma_us,WSH05-32-Blue,1,100
luma_us,WSH05-32-Purple,1,100
luma_us,WSH05-32-Yellow,1,100
luma_us,WSH06-28-Gray,1,100
luma_us,WSH06-28-Orange,1,100
luma_us,WSH06-28-Purple,1,100
luma_us,WSH06-29-Gray,1,100
luma_us,WSH06-29-Orange,1,100
luma_us,WSH06-29-Purple,1,100
luma_us,WSH07-28-Black,1,100
luma_us,WSH07-28-Blue,1,100
luma_us,WSH07-28-Purple,1,100
luma_us,WSH07-29-Black,1,100
luma_us,WSH07-29-Blue,1,100
luma_us,WSH07-29-Purple,1,100
luma_us,WSH08-28-Purple,1,100
luma_us,WSH08-29-Purple,1,100
luma_us,WSH08-30-Purple,1,100
luma_us,WSH08-31-Purple,1,100
luma_us,WSH08-32-Purple,1,100
luma_us,WSH09-28-Gray,1,100
luma_us,WSH09-28-Green,1,100
luma_us,WSH09-28-White,1,100
luma_us,WSH09-29-Gray,1,100
luma_us,WSH09-29-Green,1,100
luma_us,WSH09-29-White,1,100
luma_us,WSH10-28-Black,1,100
luma_us,WSH10-28-Orange,1,100
luma_us,WSH10-28-White,1,100
luma_us,WSH10-29-Black,1,100
luma_us,WSH10-29-Orange,1,100
luma_us,WSH10-29-White,1,100
luma_us,WSH11-28-Blue,1,100
luma_us,WSH11-28-Orange,1,100
luma_us,WSH11-28-Red,1,100
luma_us,WSH11-29-Blue,1,100
luma_us,WSH11-29-Orange,1,100
luma_us,WSH11-29-Red,1,100
luma_us,WSH12-28-Green,1,100
luma_us,WSH12-28-Purple,1,100
luma_us,WSH12-28-Red,1,100
luma_us,WSH12-29-Green,1,100
luma_us,WSH12-29-Purple,1,100
luma_us,WSH12-29-Red,1,100
luma_us,WSH12-30-Green,1,100
luma_us,WSH12-30-Purple,1,100
luma_us,WSH12-30-Red,1,100
luma_us,WSH12-31-Green,1,100
luma_us,WSH12-31-Purple,1,100
luma_us,WSH12-31-Red,1,100
luma_us,WSH12-32-Green,1,100
luma_us,WSH12-32-Purple,1,100
luma_us,WSH12-32-Red,1,100
